iso_code,country,continent,date_frame,date,cases,deaths,total_recovery,total_cases,total_deaths
THA,Thailand,Asia,25/02/2020,25/02/2020,0,0,22,37,0
ARE,United Arab Emirates,Asia,25/02/2020,25/02/2020,0,0,4,13,0
GBR,United Kingdom,Europe,25/02/2020,25/02/2020,0,0,8,13,0
USA,United States,America,25/02/2020,25/02/2020,6,0,6,51,0
VNM,Vietnam,Asia,25/02/2020,25/02/2020,0,0,16,16,0
AFG,Afghanistan,Asia,26/02/2020,26/02/2020,0,0,0,1,0
ALB,Albania,Europe,26/02/2020,26/02/2020,0,0,0,0,0
DZA,Algeria,Africa,26/02/2020,26/02/2020,1,0,0,1,0
AND,Andorra,Europe,26/02/2020,26/02/2020,0,0,0,0,0
AGO,Angola,Africa,26/02/2020,26/02/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,26/02/2020,26/02/2020,0,0,0,0,0
ARG,Argentina,America,26/02/2020,26/02/2020,0,0,0,0,0
ARM,Armenia,Europe,26/02/2020,26/02/2020,0,0,0,0,0
ABW,Aruba,America,26/02/2020,26/02/2020,0,0,0,0,0
AUS,Australia,Oceania,26/02/2020,26/02/2020,0,0,0,0,0
AUT,Austria,Europe,26/02/2020,26/02/2020,2,0,0,2,0
AZE,Azerbaijan,Europe,26/02/2020,26/02/2020,0,0,0,0,0
BHS,Bahamas,America,26/02/2020,26/02/2020,0,0,0,0,0
BHR,Bahrain,Asia,26/02/2020,26/02/2020,21,0,0,33,0
BGD,Bangladesh,Asia,26/02/2020,26/02/2020,0,0,0,0,0
BRB,Barbados,America,26/02/2020,26/02/2020,0,0,0,0,0
BLR,Belarus,Europe,26/02/2020,26/02/2020,0,0,0,0,0
BEL,Belgium,America,26/02/2020,26/02/2020,0,0,1,1,0
BLZ,Belize,America,26/02/2020,26/02/2020,0,0,0,0,0
BEN,Benin,Africa,26/02/2020,26/02/2020,0,0,0,0,0
BMU,Bermuda,America,26/02/2020,26/02/2020,0,0,0,0,0
BTN,Bhutan,Asia,26/02/2020,26/02/2020,0,0,0,0,0
BOL,Bolivia,America,26/02/2020,26/02/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,26/02/2020,26/02/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,26/02/2020,26/02/2020,0,0,0,0,0
BWA,Botswana,Africa,26/02/2020,26/02/2020,0,0,0,0,0
BRA,Brazil,America,26/02/2020,26/02/2020,0,0,0,1,0
BRN,Brunei,Asia,26/02/2020,26/02/2020,0,0,0,0,0
BGR,Bulgaria,Europe,26/02/2020,26/02/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,26/02/2020,26/02/2020,0,0,0,0,0
BDI,Burundi,Africa,26/02/2020,26/02/2020,0,0,0,0,0
KHM,Cambodia,Asia,26/02/2020,26/02/2020,0,0,1,1,0
CMR,Cameroon,Africa,26/02/2020,26/02/2020,0,0,0,0,0
CAN,Canada,America,26/02/2020,26/02/2020,2,0,1,0,0
CPV,Cape Verde,Africa,26/02/2020,26/02/2020,0,0,0,0,0
CYM,Cayman Islands,America,26/02/2020,26/02/2020,0,0,0,0,0
CAF,Central African Republic,Africa,26/02/2020,26/02/2020,0,0,0,0,0
CHL,Chile,America,26/02/2020,26/02/2020,0,0,0,0,0
CHN,China,Asia,26/02/2020,26/02/2020,329,44,20969,989,6
COL,Colombia,America,26/02/2020,26/02/2020,0,0,0,0,0
COG,Congo,Africa,26/02/2020,26/02/2020,0,0,0,0,0
CRI,Costa Rica,America,26/02/2020,26/02/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,26/02/2020,26/02/2020,0,0,0,0,0
HRV,Croatia,Europe,26/02/2020,26/02/2020,1,0,0,3,0
CUB,Cuba,America,26/02/2020,26/02/2020,0,0,0,0,0
CUW,Curacao,America,26/02/2020,26/02/2020,0,0,0,0,0
CYP,Cyprus,Europe,26/02/2020,26/02/2020,0,0,0,0,0
CZE,Czech Republic,Europe,26/02/2020,26/02/2020,0,0,0,0,0
COD,Democratic Republic of Congo,Africa,26/02/2020,26/02/2020,0,0,0,0,0
DNK,Denmark,Europe,26/02/2020,26/02/2020,0,0,0,0,0
DJI,Djibouti,Africa,26/02/2020,26/02/2020,0,0,0,0,0
DMA,Dominica,America,26/02/2020,26/02/2020,0,0,0,0,0
DOM,Dominican Republic,America,26/02/2020,26/02/2020,0,0,0,0,0
ECU,Ecuador,America,26/02/2020,26/02/2020,0,0,0,0,0
EGY,Egypt,Africa,26/02/2020,26/02/2020,0,0,0,1,0
GNQ,Equatorial Guinea,Africa,26/02/2020,26/02/2020,0,0,0,0,0
ERI,Eritrea,Africa,26/02/2020,26/02/2020,0,0,0,0,0
EST,Estonia,Europe,26/02/2020,26/02/2020,1,0,0,0,0
ETH,Ethiopia,Africa,26/02/2020,26/02/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,26/02/2020,26/02/2020,0,0,0,0,0
FLK,Falkland Islands,America,26/02/2020,26/02/2020,0,0,0,0,0
FJI,Fiji,Oceania,26/02/2020,26/02/2020,0,0,0,0,0
FIN,Finland,Europe,26/02/2020,26/02/2020,0,0,1,2,0
FRA,France,Europe,26/02/2020,26/02/2020,21,0,11,18,2
GAB,Gabon,Africa,26/02/2020,26/02/2020,0,0,0,0,0
GMB,Gambia,Africa,26/02/2020,26/02/2020,0,0,0,0,0
GEO,Georgia,Europe,26/02/2020,26/02/2020,0,0,0,1,0
DEU,Germany,Europe,26/02/2020,26/02/2020,26,0,15,27,0
GHA,Ghana,Africa,26/02/2020,26/02/2020,0,0,0,0,0
GIB,Gibraltar,Europe,26/02/2020,26/02/2020,0,0,0,0,0
GRC,Greece,Europe,26/02/2020,26/02/2020,2,0,0,1,0
GRL,Greenland,America,26/02/2020,26/02/2020,0,0,0,0,0
GRD,Grenada,America,26/02/2020,26/02/2020,0,0,0,0,0
GUM,Guam,Oceania,26/02/2020,26/02/2020,0,0,0,0,0
GTM,Guatemala,America,26/02/2020,26/02/2020,0,0,0,0,0
GGY,Guernsey,Europe,26/02/2020,26/02/2020,0,0,0,0,0
GIN,Guinea,Africa,26/02/2020,26/02/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,26/02/2020,26/02/2020,0,0,0,0,0
GUY,Guyana,America,26/02/2020,26/02/2020,0,0,0,0,0
HTI,Haiti,America,26/02/2020,26/02/2020,0,0,0,0,0
HND,Honduras,America,26/02/2020,26/02/2020,0,0,0,0,0
HUN,Hungary,Europe,26/02/2020,26/02/2020,0,0,0,0,0
ISL,Iceland,Europe,26/02/2020,26/02/2020,0,0,0,0,0
IND,India,Asia,26/02/2020,26/02/2020,0,0,3,3,0
IDN,Indonesia,Asia,26/02/2020,26/02/2020,0,0,0,0,0
IRN,Iran,Asia,26/02/2020,26/02/2020,106,7,49,139,19
IRQ,Iraq,Asia,26/02/2020,26/02/2020,1,0,0,5,0
IRL,Ireland,Europe,26/02/2020,26/02/2020,0,0,0,0,0
IMN,Isle of Man,Europe,26/02/2020,26/02/2020,0,0,0,0,0
ITA,Italy,Europe,26/02/2020,26/02/2020,250,5,3,453,12
JAM,Jamaica,America,26/02/2020,26/02/2020,0,0,0,0,0
JPN,Japan,Asia,26/02/2020,26/02/2020,24,0,22,189,2
JEY,Jersey,Europe,26/02/2020,26/02/2020,0,0,0,0,0
JOR,Jordan,Asia,26/02/2020,26/02/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,26/02/2020,26/02/2020,0,0,0,0,0
KEN,Kenya,Africa,26/02/2020,26/02/2020,0,0,0,0,0
KWT,Kuwait,Asia,26/02/2020,26/02/2020,17,0,0,26,0
KGZ,Kyrgyzstan,Asia,26/02/2020,26/02/2020,0,0,0,0,0
LAO,Laos,Asia,26/02/2020,26/02/2020,0,0,0,0,0
LVA,Latvia,Europe,26/02/2020,26/02/2020,0,0,0,0,0
LBN,Lebanon,Asia,26/02/2020,26/02/2020,1,0,0,2,0
LBR,Liberia,Africa,26/02/2020,26/02/2020,0,0,0,0,0
LBY,Libya,Africa,26/02/2020,26/02/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,26/02/2020,26/02/2020,0,0,0,0,0
LTU,Lithuania,Europe,26/02/2020,26/02/2020,1,0,0,0,0
LUX,Luxembourg,Europe,26/02/2020,26/02/2020,0,0,0,0,0
MKD,Macedonia,Europe,26/02/2020,26/02/2020,0,0,0,1,0
MDG,Madagascar,Africa,26/02/2020,26/02/2020,0,0,0,0,0
MYS,Malaysia,Asia,26/02/2020,26/02/2020,1,0,18,22,0
MDV,Maldives,Asia,26/02/2020,26/02/2020,0,0,0,0,0
MLI,Mali,Africa,26/02/2020,26/02/2020,0,0,0,0,0
MLT,Malta,Europe,26/02/2020,26/02/2020,0,0,0,0,0
MRT,Mauritania,Africa,26/02/2020,26/02/2020,0,0,0,0,0
MEX,Mexico,America,26/02/2020,26/02/2020,0,0,0,0,0
MDA,Moldova,Europe,26/02/2020,26/02/2020,0,0,0,0,0
MCO,Monaco,Europe,26/02/2020,26/02/2020,0,0,0,0,0
MNG,Mongolia,Asia,26/02/2020,26/02/2020,0,0,0,0,0
MNE,Montenegro,Europe,26/02/2020,26/02/2020,0,0,0,0,0
MSR,Montserrat,America,26/02/2020,26/02/2020,0,0,0,0,0
MAR,Morocco,Africa,26/02/2020,26/02/2020,0,0,0,0,0
MOZ,Mozambique,Africa,26/02/2020,26/02/2020,0,0,0,0,0
MMR,Myanmar,Asia,26/02/2020,26/02/2020,0,0,0,0,0
NPL,Nepal,Asia,26/02/2020,26/02/2020,0,0,1,1,0
NLD,Netherlands,Europe,26/02/2020,26/02/2020,1,0,0,0,0
NZL,New Zealand,Oceania,26/02/2020,26/02/2020,1,0,0,0,0
NGA,Nigeria,Africa,26/02/2020,26/02/2020,1,0,0,0,0
MNP,Northern Mariana Islands,Oceania,26/02/2020,26/02/2020,0,0,0,1,0
NOR,Norway,Europe,26/02/2020,26/02/2020,3,0,0,1,0
OMN,Oman,Asia,26/02/2020,26/02/2020,2,0,0,4,0
PAK,Pakistan,Asia,26/02/2020,26/02/2020,0,0,0,2,0
PSE,Palestine,Asia,26/02/2020,26/02/2020,1,0,0,2,0
PHL,Philippines,Asia,26/02/2020,26/02/2020,0,0,1,3,1
QAT,Qatar,Asia,26/02/2020,26/02/2020,0,0,0,0,0
ROU,Romania,Europe,26/02/2020,26/02/2020,0,0,0,1,0
RUS,Russia,Europe,26/02/2020,26/02/2020,0,0,2,2,0
KNA,Saint Kitts and Nevis,America,26/02/2020,26/02/2020,0,0,0,0,0
LCA,Saint Lucia,America,26/02/2020,26/02/2020,0,0,0,0,0
SMR,San Marino,Europe,26/02/2020,26/02/2020,1,0,0,0,0
SGP,Singapore,Asia,26/02/2020,26/02/2020,3,0,62,93,0
KOR,South Korea,Asia,26/02/2020,26/02/2020,427,1,22,1261,12
ESP,Spain,Europe,26/02/2020,26/02/2020,13,0,2,13,0
LKA,Sri Lanka,Asia,26/02/2020,26/02/2020,0,0,1,1,0
SWE,Sweden,Europe,26/02/2020,26/02/2020,5,0,0,2,0
CHE,Switzerland,Europe,26/02/2020,26/02/2020,7,0,0,1,0
TWN,Taiwan,Asia,26/02/2020,26/02/2020,2,0,5,32,1
THA,Thailand,Asia,26/02/2020,26/02/2020,0,0,22,40,0
ARE,United Arab Emirates,Asia,26/02/2020,26/02/2020,6,0,4,13,0
GBR,United Kingdom,Europe,26/02/2020,26/02/2020,3,0,8,13,0
USA,United States,America,26/02/2020,26/02/2020,1,0,6,57,0
VNM,Vietnam,Asia,26/02/2020,26/02/2020,0,0,16,16,0
AFG,Afghanistan,Asia,27/02/2020,27/02/2020,0,0,0,1,0
ALB,Albania,Europe,27/02/2020,27/02/2020,0,0,0,0,0
DZA,Algeria,Africa,27/02/2020,27/02/2020,0,0,0,1,0
AND,Andorra,Europe,27/02/2020,27/02/2020,0,0,0,0,0
AGO,Angola,Africa,27/02/2020,27/02/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,27/02/2020,27/02/2020,0,0,0,0,0
ARG,Argentina,America,27/02/2020,27/02/2020,0,0,0,0,0
ARM,Armenia,Europe,27/02/2020,27/02/2020,0,0,0,0,0
ABW,Aruba,America,27/02/2020,27/02/2020,0,0,0,0,0
AUS,Australia,Oceania,27/02/2020,27/02/2020,1,0,0,0,0
AUT,Austria,Europe,27/02/2020,27/02/2020,0,0,0,3,0
AZE,Azerbaijan,Europe,27/02/2020,27/02/2020,0,0,0,0,0
BHS,Bahamas,America,27/02/2020,27/02/2020,0,0,0,0,0
BHR,Bahrain,Asia,27/02/2020,27/02/2020,10,0,0,33,0
BGD,Bangladesh,Asia,27/02/2020,27/02/2020,0,0,0,0,0
BRB,Barbados,America,27/02/2020,27/02/2020,0,0,0,0,0
BLR,Belarus,Europe,27/02/2020,27/02/2020,1,0,0,0,0
BEL,Belgium,America,27/02/2020,27/02/2020,0,0,1,1,0
BLZ,Belize,America,27/02/2020,27/02/2020,0,0,0,0,0
BEN,Benin,Africa,27/02/2020,27/02/2020,0,0,0,0,0
BMU,Bermuda,America,27/02/2020,27/02/2020,0,0,0,0,0
BTN,Bhutan,Asia,27/02/2020,27/02/2020,0,0,0,0,0
BOL,Bolivia,America,27/02/2020,27/02/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,27/02/2020,27/02/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,27/02/2020,27/02/2020,0,0,0,0,0
BWA,Botswana,Africa,27/02/2020,27/02/2020,0,0,0,0,0
BRA,Brazil,America,27/02/2020,27/02/2020,0,0,0,1,0
BRN,Brunei,Asia,27/02/2020,27/02/2020,0,0,0,0,0
BGR,Bulgaria,Europe,27/02/2020,27/02/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,27/02/2020,27/02/2020,0,0,0,0,0
BDI,Burundi,Africa,27/02/2020,27/02/2020,0,0,0,0,0
KHM,Cambodia,Asia,27/02/2020,27/02/2020,0,0,1,1,0
CMR,Cameroon,Africa,27/02/2020,27/02/2020,0,0,0,0,0
CAN,Canada,America,27/02/2020,27/02/2020,2,0,1,0,0
CPV,Cape Verde,Africa,27/02/2020,27/02/2020,0,0,0,0,0
CYM,Cayman Islands,America,27/02/2020,27/02/2020,0,0,0,0,0
CAF,Central African Republic,Africa,27/02/2020,27/02/2020,0,0,0,0,0
CHL,Chile,America,27/02/2020,27/02/2020,0,0,0,0,0
CHN,China,Asia,27/02/2020,27/02/2020,428,47,23383,989,6
COL,Colombia,America,27/02/2020,27/02/2020,0,0,0,0,0
COG,Congo,Africa,27/02/2020,27/02/2020,0,0,0,0,0
CRI,Costa Rica,America,27/02/2020,27/02/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,27/02/2020,27/02/2020,0,0,0,0,0
HRV,Croatia,Europe,27/02/2020,27/02/2020,2,0,0,3,0
CUB,Cuba,America,27/02/2020,27/02/2020,0,0,0,0,0
CUW,Curacao,America,27/02/2020,27/02/2020,0,0,0,0,0
CYP,Cyprus,Europe,27/02/2020,27/02/2020,0,0,0,0,0
CZE,Czech Republic,Europe,27/02/2020,27/02/2020,0,0,0,0,0
COD,Democratic Republic of Congo,Africa,27/02/2020,27/02/2020,0,0,0,0,0
DNK,Denmark,Europe,27/02/2020,27/02/2020,1,0,0,0,0
DJI,Djibouti,Africa,27/02/2020,27/02/2020,0,0,0,0,0
DMA,Dominica,America,27/02/2020,27/02/2020,0,0,0,0,0
DOM,Dominican Republic,America,27/02/2020,27/02/2020,0,0,0,0,0
ECU,Ecuador,America,27/02/2020,27/02/2020,0,0,0,0,0
EGY,Egypt,Africa,27/02/2020,27/02/2020,0,0,0,1,0
GNQ,Equatorial Guinea,Africa,27/02/2020,27/02/2020,0,0,0,0,0
ERI,Eritrea,Africa,27/02/2020,27/02/2020,0,0,0,0,0
EST,Estonia,Europe,27/02/2020,27/02/2020,0,0,0,1,0
ETH,Ethiopia,Africa,27/02/2020,27/02/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,27/02/2020,27/02/2020,0,0,0,0,0
FLK,Falkland Islands,America,27/02/2020,27/02/2020,0,0,0,0,0
FJI,Fiji,Oceania,27/02/2020,27/02/2020,0,0,0,0,0
FIN,Finland,Europe,27/02/2020,27/02/2020,1,0,1,2,0
FRA,France,Europe,27/02/2020,27/02/2020,19,0,11,38,2
GAB,Gabon,Africa,27/02/2020,27/02/2020,0,0,0,0,0
GMB,Gambia,Africa,27/02/2020,27/02/2020,0,0,0,0,0
GEO,Georgia,Europe,27/02/2020,27/02/2020,1,0,0,1,0
DEU,Germany,Europe,27/02/2020,27/02/2020,10,0,16,46,0
GHA,Ghana,Africa,27/02/2020,27/02/2020,0,0,0,0,0
GIB,Gibraltar,Europe,27/02/2020,27/02/2020,0,0,0,0,0
GRC,Greece,Europe,27/02/2020,27/02/2020,1,0,0,3,0
GRL,Greenland,America,27/02/2020,27/02/2020,0,0,0,0,0
GRD,Grenada,America,27/02/2020,27/02/2020,0,0,0,0,0
GUM,Guam,Oceania,27/02/2020,27/02/2020,0,0,0,0,0
GTM,Guatemala,America,27/02/2020,27/02/2020,0,0,0,0,0
GGY,Guernsey,Europe,27/02/2020,27/02/2020,0,0,0,0,0
GIN,Guinea,Africa,27/02/2020,27/02/2020,0,0,0,0,0
GNB,Guinea-Bissau,Africa,27/02/2020,27/02/2020,0,0,0,0,0
GUY,Guyana,America,27/02/2020,27/02/2020,0,0,0,0,0
HTI,Haiti,America,27/02/2020,27/02/2020,0,0,0,0,0
HND,Honduras,America,27/02/2020,27/02/2020,0,0,0,0,0
HUN,Hungary,Europe,27/02/2020,27/02/2020,0,0,0,0,0
ISL,Iceland,Europe,27/02/2020,27/02/2020,1,0,0,0,0
IND,India,Asia,27/02/2020,27/02/2020,0,0,3,3,0
IDN,Indonesia,Asia,27/02/2020,27/02/2020,0,0,0,0,0
IRN,Iran,Asia,27/02/2020,27/02/2020,143,8,49,245,26
IRQ,Iraq,Asia,27/02/2020,27/02/2020,1,0,0,7,0
IRL,Ireland,Europe,27/02/2020,27/02/2020,0,0,0,0,0
IMN,Isle of Man,Europe,27/02/2020,27/02/2020,0,0,0,0,0
ITA,Italy,Europe,27/02/2020,27/02/2020,238,4,45,655,17
JAM,Jamaica,America,27/02/2020,27/02/2020,0,0,0,0,0
JPN,Japan,Asia,27/02/2020,27/02/2020,20,0,22,214,4
JEY,Jersey,Europe,27/02/2020,27/02/2020,0,0,0,0,0
JOR,Jordan,Asia,27/02/2020,27/02/2020,0,0,0,0,0
KAZ,Kazakhstan,Asia,27/02/2020,27/02/2020,0,0,0,0,0
KEN,Kenya,Africa,27/02/2020,27/02/2020,0,0,0,0,0
KWT,Kuwait,Asia,27/02/2020,27/02/2020,2,0,0,43,0
KGZ,Kyrgyzstan,Asia,27/02/2020,27/02/2020,0,0,0,0,0
LAO,Laos,Asia,27/02/2020,27/02/2020,0,0,0,0,0
LVA,Latvia,Europe,27/02/2020,27/02/2020,0,0,0,0,0
LBN,Lebanon,Asia,27/02/2020,27/02/2020,0,0,0,2,0
LBR,Liberia,Africa,27/02/2020,27/02/2020,0,0,0,0,0
LBY,Libya,Africa,27/02/2020,27/02/2020,0,0,0,0,0
LIE,Liechtenstein,Europe,27/02/2020,27/02/2020,0,0,0,0,0
LTU,Lithuania,Europe,27/02/2020,27/02/2020,0,0,0,0,0
LUX,Luxembourg,Europe,27/02/2020,27/02/2020,0,0,0,0,0
MKD,Macedonia,Europe,27/02/2020,27/02/2020,0,0,0,1,0
MDG,Madagascar,Africa,27/02/2020,27/02/2020,0,0,0,0,0
MYS,Malaysia,Asia,27/02/2020,27/02/2020,2,0,18,23,0
MDV,Maldives,Asia,27/02/2020,27/02/2020,0,0,0,0,0
MLI,Mali,Africa,27/02/2020,27/02/2020,0,0,0,0,0
MLT,Malta,Europe,27/02/2020,27/02/2020,0,0,0,0,0
MRT,Mauritania,Africa,27/02/2020,27/02/2020,0,0,0,0,0
MEX,Mexico,America,27/02/2020,27/02/2020,2,0,0,0,0
MDA,Moldova,Europe,27/02/2020,27/02/2020,0,0,0,0,0
MCO,Monaco,Europe,27/02/2020,27/02/2020,1,0,0,1,0
MNG,Mongolia,Asia,27/02/2020,27/02/2020,0,0,0,0,0
MNE,Montenegro,Europe,27/02/2020,27/02/2020,0,0,0,0,0
MSR,Montserrat,America,27/02/2020,27/02/2020,0,0,0,0,0
MAR,Morocco,Africa,27/02/2020,27/02/2020,0,0,0,0,0
MOZ,Mozambique,Africa,27/02/2020,27/02/2020,0,0,0,0,0
MMR,Myanmar,Asia,27/02/2020,27/02/2020,0,0,0,0,0
NPL,Nepal,Asia,27/02/2020,27/02/2020,0,0,1,1,0
NLD,Netherlands,Europe,27/02/2020,27/02/2020,1,0,0,1,0
NZL,New Zealand,Oceania,27/02/2020,27/02/2020,0,0,0,0,0
NGA,Nigeria,Africa,27/02/2020,27/02/2020,0,0,0,0,0
MNP,Northern Mariana Islands,Oceania,27/02/2020,27/02/2020,0,0,0,1,0
NOR,Norway,Europe,27/02/2020,27/02/2020,2,0,0,1,0
OMN,Oman,Asia,27/02/2020,27/02/2020,0,0,0,4,0
PAK,Pakistan,Asia,27/02/2020,27/02/2020,0,0,0,2,0
PSE,Palestine,Asia,27/02/2020,27/02/2020,4,0,1,3,0
PHL,Philippines,Asia,27/02/2020,27/02/2020,0,0,1,3,1
QAT,Qatar,Asia,27/02/2020,27/02/2020,0,0,0,0,0
ROU,Romania,Europe,27/02/2020,27/02/2020,2,0,0,1,0
RUS,Russia,Europe,27/02/2020,27/02/2020,0,0,2,2,0
KNA,Saint Kitts and Nevis,America,27/02/2020,27/02/2020,0,0,0,0,0
LCA,Saint Lucia,America,27/02/2020,27/02/2020,0,0,0,0,0
SMR,San Marino,Europe,27/02/2020,27/02/2020,0,0,0,1,0
SGP,Singapore,Asia,27/02/2020,27/02/2020,2,0,62,93,0
KOR,South Korea,Asia,27/02/2020,27/02/2020,909,3,22,1766,13
ESP,Spain,Europe,27/02/2020,27/02/2020,9,0,2,15,0
LKA,Sri Lanka,Asia,27/02/2020,27/02/2020,0,0,1,1,0
SWE,Sweden,Europe,27/02/2020,27/02/2020,5,0,0,7,0
CHE,Switzerland,Europe,27/02/2020,27/02/2020,4,0,0,8,0
TWN,Taiwan,Asia,27/02/2020,27/02/2020,5,0,5,32,1
THA,Thailand,Asia,27/02/2020,27/02/2020,2,0,22,40,0
ARE,United Arab Emirates,Asia,27/02/2020,27/02/2020,0,0,4,13,0
GBR,United Kingdom,Europe,27/02/2020,27/02/2020,2,0,8,15,0
USA,United States,America,27/02/2020,27/02/2020,6,0,6,58,0
VNM,Vietnam,Asia,27/02/2020,27/02/2020,0,0,16,16,0
AFG,Afghanistan,Asia,28/02/2020,28/02/2020,0,0,0,1,0
ALB,Albania,Europe,28/02/2020,28/02/2020,0,0,0,0,0
DZA,Algeria,Africa,28/02/2020,28/02/2020,0,0,0,1,0
AND,Andorra,Europe,28/02/2020,28/02/2020,0,0,0,0,0
AGO,Angola,Africa,28/02/2020,28/02/2020,0,0,0,0,0
ATG,Antigua and Barbuda,America,28/02/2020,28/02/2020,0,0,0,0,0
ARG,Argentina,America,28/02/2020,28/02/2020,0,0,0,0,0
ARM,Armenia,Europe,28/02/2020,28/02/2020,0,0,0,0,0
ABW,Aruba,America,28/02/2020,28/02/2020,0,0,0,0,0
AUS,Australia,Oceania,28/02/2020,28/02/2020,0,0,0,0,0
AUT,Austria,Europe,28/02/2020,28/02/2020,3,0,0,3,0
AZE,Azerbaijan,Europe,28/02/2020,28/02/2020,0,0,0,0,0
BHS,Bahamas,America,28/02/2020,28/02/2020,0,0,0,0,0
BHR,Bahrain,Asia,28/02/2020,28/02/2020,0,0,0,36,0
BGD,Bangladesh,Asia,28/02/2020,28/02/2020,0,0,0,0,0
BRB,Barbados,America,28/02/2020,28/02/2020,0,0,0,0,0
BLR,Belarus,Europe,28/02/2020,28/02/2020,0,0,0,1,0
BEL,Belgium,America,28/02/2020,28/02/2020,0,0,1,1,0
BLZ,Belize,America,28/02/2020,28/02/2020,0,0,0,0,0
BEN,Benin,Africa,28/02/2020,28/02/2020,0,0,0,0,0
BMU,Bermuda,America,28/02/2020,28/02/2020,0,0,0,0,0
BTN,Bhutan,Asia,28/02/2020,28/02/2020,0,0,0,0,0
BOL,Bolivia,America,28/02/2020,28/02/2020,0,0,0,0,0
BES,Bonaire Sint Eustatius and Saba,America,28/02/2020,28/02/2020,0,0,0,0,0
BIH,Bosnia and Herzegovina,Europe,28/02/2020,28/02/2020,0,0,0,0,0
BWA,Botswana,Africa,28/02/2020,28/02/2020,0,0,0,0,0
BRA,Brazil,America,28/02/2020,28/02/2020,1,0,0,1,0
BRN,Brunei,Asia,28/02/2020,28/02/2020,0,0,0,0,0
BGR,Bulgaria,Europe,28/02/2020,28/02/2020,0,0,0,0,0
BFA,Burkina Faso,Africa,28/02/2020,28/02/2020,0,0,0,0,0
BDI,Burundi,Africa,28/02/2020,28/02/2020,0,0,0,0,0
KHM,Cambodia,Asia,28/02/2020,28/02/2020,0,0,1,1,0
CMR,Cameroon,Africa,28/02/2020,28/02/2020,0,0,0,0,0
CAN,Canada,America,28/02/2020,28/02/2020,4,0,1,0,0
CPV,Cape Verde,Africa,28/02/2020,28/02/2020,0,0,0,0,0
CYM,Cayman Islands,America,28/02/2020,28/02/2020,0,0,0,0,0
CAF,Central African Republic,Africa,28/02/2020,28/02/2020,0,0,0,0,0
CHL,Chile,America,28/02/2020,28/02/2020,0,0,0,0,0
CHN,China,Asia,28/02/2020,28/02/2020,574,35,26403,990,6
COL,Colombia,America,28/02/2020,28/02/2020,0,0,0,0,0
COG,Congo,Africa,28/02/2020,28/02/2020,0,0,0,0,0
CRI,Costa Rica,America,28/02/2020,28/02/2020,0,0,0,0,0
CIV,Cote d'Ivoire,Africa,28/02/2020,28/02/2020,0,0,0,0,0
HRV,Croatia,Europe,28/02/2020,28/02/2020,0,0,0,5,0
CUB,Cuba,America,28/02/2020,28/02/2020,0,0,0,0,0
CUW,Curacao,America,28/02/2020,28/02/2020,0,0,0,0,0
CYP,Cyprus,Europe,28/02/2020,28/02/2020,0,0,0,0,0
CZE,Czech Republic,Europe,28/02/2020,28/02/2020,0,0,0,0,0
COD,Democratic Republic of Congo,Africa,28/02/2020,28/02/2020,0,0,0,0,0
DNK,Denmark,Europe,28/02/2020,28/02/2020,1,0,0,0,0
DJI,Djibouti,Africa,28/02/2020,28/02/2020,0,0,0,0,0
DMA,Dominica,America,28/02/2020,28/02/2020,0,0,0,0,0
DOM,Dominican Republic,America,28/02/2020,28/02/2020,0,0,0,0,0
ECU,Ecuador,America,28/02/2020,28/02/2020,1,0,0,0,0
EGY,Egypt,Africa,28/02/2020,28/02/2020,0,0,1,1,0
GNQ,Equatorial Guinea,Africa,28/02/2020,28/02/2020,0,0,0,0,0
ERI,Eritrea,Africa,28/02/2020,28/02/2020,0,0,0,0,0
EST,Estonia,Europe,28/02/2020,28/02/2020,0,0,0,1,0
ETH,Ethiopia,Africa,28/02/2020,28/02/2020,0,0,0,0,0
FRO,Faeroe Islands,Europe,28/02/2020,28/02/2020,0,0,0,0,0
FLK,Falkland Islands,America,28/02/2020,28/02/2020,0,0,0,0,0
FJI,Fiji,Oceania,28/02/2020,28/02/2020,0,0,0,0,0
FIN,Finland,Europe,28/02/2020,28/02/2020,0,0,1,2,0
FRA,France,Europe,28/02/2020,28/02/2020,43,0,11,57,2
GAB,Gabon,Africa,28/02/2020,28/02/2020,0,0,0,0,0
GMB,Gambia,Africa,28/02/2020,28/02/2020,0,0,0,0,0
GEO,Georgia,Europe,28/02/2020,28/02/2020,1,0,0,1,0
DEU,Germany,Europe,28/02/2020,28/02/2020,54,0,16,48,0
